0.5179	0.02215
0.6177	0.02848
0.7419	0.02511
0.8849	0.02358
1.062	0.01953
1.250	0.01340
1.512	0.009792
1.816	0.005226
2.166	0.003367
2.583	0.001913
3.103	7.459E-4
3.701	3.511E-4
5.265	2.262E-4
6.324	4.420E-5
7.543	3.898E-5
9.060	3.032E-5
10.88	1.953E-5
