4.414	2.731E-4
5.302	1.552E-4
6.324	1.064E-4
7.596	6.860E-5
9.060	3.898E-5
10.88	1.519E-5
13.16	4.609E-6
15.70	1.584E-6
18.59	4.239E-7
22.33	6.860E-8
26.45	3.438E-8
