2.166	0.001913
2.601	0.001687
3.103	0.001232
3.727	7.943E-4
4.445	5.449E-4
5.302	3.096E-4
6.324	1.552E-4
7.543	7.305E-5
9.124	3.229E-5
10.88	1.110E-5
12.97	5.925E-6
15.59	1.796E-6
